respondent_id,h1n1_vaccine,seasonal_vaccine
29647,0.05876272391598711,0.04113084691639391
29648,0.8556411271783045,0.12815072991056448
29649,0.8941151776692919,0.7912656155258815
29650,0.7082906798644772,0.2894434167475649
29651,0.8659901990075366,0.5285359278544698
29652,0.8874196362518356,0.8586720239394482
29653,0.9082656326835724,0.23042898555186853
29654,0.9410558475646388,0.6958908421394815
29655,0.917297610471844,0.35677824680929937
29656,0.7882272196751341,0.9224018099684967
29657,0.9008505809254834,0.20907843687456282
29658,0.8629383951297879,0.6862046359138411
29659,0.8754367220273364,0.92323715625659
29660,0.9737158848355084,0.9745314714982533
29661,0.8842213741219341,0.7681725180225931
29662,0.6391380169003544,0.05178022764619277
29663,0.9457616044419384,0.5138269858534193
29664,0.8295850677039648,0.9492562534225227
29665,0.9083132093271621,0.8637947211784206
29666,0.8755511263335151,0.9416071766780352
29667,0.8021699784039438,0.2308468620084029
29668,0.7239390309377801,0.48185424756226986
29669,0.9241922781634319,0.8091945340417814
29670,0.8631548260051547,0.8499155772293091
29671,0.9394536058562339,0.8931435073095181
29672,0.9527650107034721,0.9062554390883242
29673,0.7260609338349089,0.38901564452906856
29674,0.815061983731416,0.6080343110354693
29675,0.3778697696105649,0.12403968056105952
29676,0.8619043375380937,0.7698520894224831
29677,0.7949386702564959,0.041506747379234724
29678,0.7910342307871799,0.8190603164147007
29679,0.9203826405856061,0.9365624116715391
29680,0.2506139128089245,0.20531359632188498
29681,0.8740978458031301,0.16980615157032375
29682,0.9390338622040003,0.8220188157597976
29683,0.7460536011415351,0.7333016137548616
29684,0.7649498342457831,0.3676883539740994
29685,0.21862596752985752,0.6604453055108238
29686,0.8650000154323018,0.5184982748313816
29687,0.7500911670086805,0.7976070818188716
29688,0.5927510379240104,0.139736910351438
29689,0.9306437563610771,0.9064711436460707
29690,0.6972022660456437,0.5
29691,0.21622720368934467,0.20209196639726545
29692,0.9020798807868405,0.23582681580186723
29693,0.83798486772153,0.5555833292572963
29694,0.8877916672785664,0.954430785051045
29695,0.9707868349582451,0.5
29696,0.9390049280908921,0.1184406119224458
29697,0.9404150648830903,0.8923782210806197
29698,0.8904294539142082,0.7913397665933374
29699,0.8282270161503227,0.5
29700,0.9635848881487323,0.8684430795070561
29701,0.8952958343041869,0.8772330936843739
29702,0.8861976420999724,0.8888398828455607
29703,0.8441433713998344,0.1328324258998681
29704,0.9167757000695437,0.6949706411895871
29705,0.8681622357686897,0.129469044288152
29706,0.9164529028637969,0.7096087278773264
29707,0.9152497194712014,0.7367694410081896
29708,0.7787933719698578,0.1422860412733038
29709,0.9345835207600434,0.8317353486537219
29710,0.9390271124342361,0.732711201924309
29711,0.9150188804092472,0.9260224053658047
29712,0.9076771084182723,0.6763920037886165
29713,0.5203790969783925,0.3290715029776205
29714,0.5350647588313626,0.4743707904868364
29715,0.9030652417000044,0.0830889406776265
29716,0.9141578549302539,0.18691813346159888
29717,0.8669168646561843,0.9727713079675635
29718,0.8541057301778386,0.902629011547796
29719,0.45254026258293134,0.06908306013208057
29720,0.272501192538168,0.07604967582896867
29721,0.9414325989502839,0.889272647444118
29722,0.8428220603727249,0.7390346780629449
29723,0.9336944734724923,0.8519242655948693
29724,0.8413103105052927,0.3755824831062482
29725,0.9046412954047621,0.5455948378762484
29726,0.9724580628819622,0.29411927619690303
29727,0.6117401351145946,0.6231411309146454
29728,0.896743116013194,0.2614103226626392
29729,0.9268006097506,0.9615376451146253
29730,0.9213943890975819,0.7649772826533193
29731,0.8118690769612431,0.8308475026125374
29732,0.846611139274564,0.7726004629793607
29733,0.8168867853423415,0.23022922280406255
29734,0.9694815020530084,0.18015199093390016
29735,0.7913904311970259,0.6803798119001431
29736,0.6829978385379111,0.10929041493390705
29737,0.9499536757186673,0.05546782580148674
29738,0.914071709910227,0.3696916246921312
29739,0.9068610725826699,0.8094823956393317
29740,0.8629194553905629,0.12697425145181596
29741,0.4863695647770456,0.34534895856131326
29742,0.9647417934350567,0.9234923422964207
29743,0.8842232448349568,0.9202798644310434
29744,0.9619975946918128,0.9333796797515256
29745,0.9061138476396811,0.7467034995867554
29746,0.9351090868223466,0.9367699385623184
29747,0.9164106711486466,0.709682137915038
29748,0.9436351651376691,0.9162526000115316
29749,0.915418338377387,0.577794045733708
29750,0.8062460074046509,0.7797996359514197
29751,0.8546845980445639,0.76902810739282
29752,0.4128931012189532,0.1579633443773719
29753,0.8293983911016609,0.3546606304670803
29754,0.9015573437664086,0.23010516545500018
29755,0.9256022047186455,0.9167905417385193
29756,0.33546411544132493,0.054112995050383514
29757,0.6043679276643814,0.361893421985375
29758,0.9320493596995663,0.17056198961299043
29759,0.8867895590638609,0.730608215127107
29760,0.9380475461571918,0.8733873859739386
29761,0.8715781936024197,0.3304242767239522
29762,0.7230621784035159,0.9003732873195409
29763,0.8380419964858944,0.5847705025772029
29764,0.21275239225388748,0.23773979473392665
29765,0.9255097748715447,0.8290407137743847
29766,0.9445745614750829,0.5702114175894883
29767,0.8730095176682439,0.8974710489759057
29768,0.7929582893918862,0.5280482416658594
29769,0.6462712275423902,0.3397357308498696
29770,0.8172284953715049,0.6963826149260863
29771,0.1481571386281876,0.04242673449140407
29772,0.9401903125586544,0.10481447013045894
29773,0.7934768200030603,0.1093980171625021
29774,0.8574996886907459,0.1471688594937399
29775,0.7843297367783104,0.14590663917145116
29776,0.890620995325007,0.789589559633559
29777,0.8128416079173285,0.7868367853335773
29778,0.211943400955186,0.23039642407614086
29779,0.9563269488896997,0.8833709401239578
29780,0.7836238812920776,0.3848863541002511
29781,0.9185053393588326,0.8001581197879106
29782,0.8025530439911903,0.4259282627091206
29783,0.853696945176674,0.21655630174131923
29784,0.948315986953125,0.9245109742602674
29785,0.6349428040619661,0.12000522574253901
29786,0.8456274072691443,0.41319336870463524
29787,0.9422531285989801,0.1590840599870715
29788,0.05901514418890196,0.02945650699334655
29789,0.40353635790977344,0.5317994654744462
29790,0.9293782952890404,0.872461522061354
29791,0.928892350423992,0.6856773435321731
29792,0.02578735782259834,0.18773445230729172
29793,0.9519504085690276,0.717094389951632
29794,0.8306150561243905,0.8916642551842345
29795,0.870961811498004,0.8813382467208889
29796,0.9777075766065519,0.8264599585036602
29797,0.39267551851521804,0.22981783967868685
29798,0.9066741693017762,0.4161157005074752
29799,0.8094235592191434,0.8350333711483041
29800,0.7419038811826266,0.836330978865558
29801,0.1012373146221785,0.1654769542345715
29802,0.8625911550818777,0.5126510483254767
29803,0.8773888266314888,0.7590643521264387
29804,0.321384220695135,0.18971688645876766
29805,0.8321255756444843,0.47705617744167356
29806,0.9408451622959643,0.6227846658654643
29807,0.12171060854412896,0.19324128252257916
29808,0.8788434462555607,0.9057518129077492
29809,0.9160394064362191,0.9633594691313189
29810,0.5943882462343927,0.8884368844571192
29811,0.9733251964832285,0.8104174076008039
29812,0.8861265346034468,0.6362734241091007
29813,0.917235150002531,0.7948663593490183
29814,0.7235919188656144,0.5
29815,0.8505104109077407,0.31405396545096437
29816,0.8732734940686583,0.7501189942104103
29817,0.9810285561611761,0.6852187204377315
29818,0.7724729326672808,0.37153389237775464
29819,0.8728355552727617,0.1619551476219789
29820,0.9398400664044821,0.5
29821,0.924535078919608,0.7778844910806275
29822,0.8329744073764191,0.6344924504323093
29823,0.7705347775052376,0.39748201535770983
29824,0.8436421509067725,0.6407907694330166
29825,0.9400368431055162,0.17237568729528271
29826,0.9325324430765322,0.7203897336812856
29827,0.9305877589333194,0.1836827432712381
29828,0.4461569796583117,0.14231275147999883
29829,0.9191603333589893,0.8079883749335224
29830,0.9143849985005962,0.35801435864664877
29831,0.9669138223912339,0.47475528403032335
29832,0.5180845621754936,0.08016300593015954
29833,0.2312744732816185,0.22562195207243765
29834,0.8386986348257982,0.9504388881247098
29835,0.63304977012332,0.19637197964462497
29836,0.9510035856149979,0.3612671190020067
29837,0.9608275754906915,0.9383539149381522
29838,0.8279935128104091,0.3147801273717125
29839,0.8688720434597361,0.7995292203892882
29840,0.8764020526764956,0.18820693264300883
29841,0.6490980752955889,0.34082455136178774
29842,0.7658951487719272,0.5222154597556458
29843,0.6249470092553583,0.27989821604742243
29844,0.9377459249018497,0.8752140702772248
29845,0.42794791711413555,0.8431423960988754
29846,0.9448448820361762,0.9517815342404538
29847,0.9788472605108933,0.935097291387641
29848,0.6648119822975901,0.8070758045046533
29849,0.8845832606429695,0.3729638283391788
29850,0.4431066617530318,0.1449286665999105
29851,0.8189301476309477,0.8226304765255356
29852,0.9136675612640103,0.5184387550212375
29853,0.8780443887823947,0.9206788953396913
29854,0.5973907159593261,0.17603199543006742
29855,0.6670497910521649,0.378513708121346
29856,0.5,0.554644078075753
29857,0.8714666979234891,0.5888373587035459
29858,0.6574918889120889,0.494471009432181
29859,0.08639155619858846,0.166308745154534
29860,0.9576539976211297,0.4924406061385627
29861,0.8327979709060642,0.1623614879807024
29862,0.9531825593116683,0.4216742935980933
29863,0.9464676724478014,0.2727152922556777
29864,0.05865678959141856,0.1009884266440684
29865,0.9609296122709645,0.9190093737524196
29866,0.8984757276356098,0.5829338830464665
29867,0.8580666168102131,0.3908495091360663
29868,0.8647675558795122,0.026224316370443267
29869,0.10817633980838202,0.059399571836750785
29870,0.8257151889638963,0.7597411432731849
29871,0.8103520358731796,0.14695816653481608
29872,0.8866213812614515,0.7385188460801156
29873,0.9374761013953726,0.8685914142007268
29874,0.904621232953086,0.15639810083167272
29875,0.6986575671991906,0.35407112414024466
29876,0.9706537896332231,0.6887279311907908
29877,0.8503429240595994,0.5
29878,0.6126368001780707,0.0829045444928088
29879,0.44170019972753394,0.24577310917905443
29880,0.9422662069969163,0.2980124043818756
29881,0.44714202027182526,0.28125103334071716
29882,0.684340635407376,0.5212566624080223
29883,0.6161540566647888,0.490761344180843
29884,0.8936992231337333,0.8291256427449815
29885,0.8866869578490956,0.1678090714902234
29886,0.721057051150388,0.6679228270399113
29887,0.01592550768700017,0.5850033760904998
29888,0.9139119570226076,0.4328138498731305
29889,0.8435838287836938,0.9275468696721946
29890,0.9191813359831458,0.3997771031797813
29891,0.9335985819255639,0.6061585220492559
29892,0.86769281992925,0.041857248150087144
29893,0.8302518031743022,0.1519046814426365
29894,0.9196292981483994,0.5724369848278597
29895,0.9787643512123333,0.939819760118515
29896,0.9396234834534056,0.9799834621517931
29897,0.9403065291694549,0.9585999340426656
29898,0.9170121519851844,0.7775000409083259
29899,0.9659018350251793,0.053757925331130677
29900,0.7154418969635565,0.4922158482371789
29901,0.8600575538428932,0.15320467131316384
29902,0.882560579038773,0.06435990159186174
29903,0.961824558661973,0.1965848486949149
29904,0.7440398829666823,0.5306813924372624
29905,0.857552392910476,0.33142701934508956
29906,0.727154031862677,0.5707185851861832
29907,0.9938479260862083,0.17634468367705924
29908,0.4643006407618742,0.24309974548987123
29909,0.8754884713514742,0.4883726143933542
29910,0.7048315622913478,0.09791403851226181
29911,0.9656198686003663,0.7720873655046155
29912,0.7822925505750895,0.7873643170927722
29913,0.6354948232856492,0.6941510393245768
29914,0.162992538226364,0.3164188798467204
29915,0.9490217310567538,0.7035761658731949
29916,0.9599846151674842,0.9433294747425117
29917,0.9597405395903309,0.45698578815228347
29918,0.22136941789741146,0.09458483957525878
29919,0.8947987238761322,0.753160210290673
29920,0.8134702352318475,0.3912127049514388
29921,0.8995500745367563,0.5752435141917589
29922,0.1247922174023754,0.08487481650071049
29923,0.8792782475638163,0.6418688522114532
29924,0.8299897715494523,0.5444309833423269
29925,0.9208516090086782,0.7500737346712364
29926,0.7835537112541994,0.8093249059392112
29927,0.4004569414493889,0.26904221667016676
29928,0.6474311362218516,0.354732422206419
29929,0.9725171874924236,0.43529042850742306
29930,0.8617258112220937,0.15989484067035753
29931,0.600923663164501,0.39916077760455043
29932,0.9468001892992609,0.3174714201361874
29933,0.9133748258871603,0.1905412282630351
29934,0.8667310418821937,0.058343366582818836
29935,0.03506471884084717,0.02344156510772144
29936,0.9492459435291313,0.5158668261789274
29937,0.8749260938931351,0.738121692151809
29938,0.6721393966269713,0.9338052617650325
29939,0.5315219519562902,0.19988538125266014
29940,0.9692604184810525,0.8751433166298956
29941,0.7616297070624245,0.5915110972593276
29942,0.3771094580409911,0.4539228658183937
29943,0.880333162679177,0.702051558692483
29944,0.8684610376804807,0.8066521617973857
29945,0.8340530213889584,0.43988170439097274
29946,0.8637935846557521,0.22004333495276573
29947,0.8841897918423702,0.8705865144116114
29948,0.9398841977711886,0.979735448341566
29949,0.7669137618493994,0.3624925475951924
29950,0.365241822470631,0.06263267179657635
29951,0.8776073987187244,0.39690636053230716
29952,0.6429466235799007,0.0982246483892327
29953,0.9479040230076466,0.22141979385654115
29954,0.9200819221537003,0.8726035444185265
29955,0.8538293043294672,0.7414191796750081
29956,0.7118551878292235,0.9348332918724206
29957,0.9313218201602126,0.5493779967910356
29958,0.7962972161773805,0.44172181528734394
29959,0.9153445648998104,0.9553418553657966
29960,0.9611365980973093,0.9386631028302101
29961,0.9064026867430275,0.19528987748564036
29962,0.4211970498032703,0.0716891426203099
29963,0.6483505031533575,0.22721312086908252
29964,0.8602790303190648,0.6015166674536359
29965,0.8996977884175037,0.8304828511601546
29966,0.9134249502791889,0.2749322228412729
29967,0.9502887773192709,0.31701139238249926
29968,0.9432614876238814,0.2696951250581681
29969,0.5442191709753023,0.7023355542778387
29970,0.8161896107769594,0.1438462157111521
29971,0.8778545020656827,0.7355268514005304
29972,0.8353715537113882,0.9480664170395333
29973,0.9335922335214342,0.8862037747436105
29974,0.7857638471112105,0.8557106107497444
29975,0.7937714460812226,0.46361732310447806
29976,0.9362705307746731,0.08808027839993336
29977,0.9220146840117965,0.7527953917019689
29978,0.8187792296180068,0.6281848673298953
29979,0.9628095641624244,0.14190107067082286
29980,0.8843230348030763,0.2618175613359051
29981,0.8206154977604879,0.4443532635404042
29982,0.9233595846357671,0.5949242541482032
29983,0.8753055185411799,0.4617519219388995
29984,0.9334102173890575,0.9366945669035648
29985,0.9323315996823901,0.1078853156033268
29986,0.08872044268966126,0.02536445643909982
29987,0.9560972125356604,0.8723579236676583
29988,0.9233089542081542,0.5255773187168619
29989,0.8879632901121096,0.9279032607067649
29990,0.8671868243418602,0.829356281775572
29991,0.9539818986437505,0.7909031067085766
29992,0.9294844760683236,0.9521384119843485
29993,0.8940689474384282,0.9228208214029514
29994,0.8943590648814917,0.7794322794145895
29995,0.941800206171851,0.6576019909708019
29996,0.9696505194162272,0.5747499009923244
29997,0.4185921023662518,0.1558301749276148
29998,0.906874594008762,0.8576139420286913
29999,0.7014995208979331,0.20832606869149717
30000,0.91341965610234,0.887344468035775
30001,0.6238973634951088,0.7999008381295823
30002,0.8477708430755325,0.3953425488768945
30003,0.5711741233913434,0.06174423085994276
30004,0.9388816344875297,0.12381684233808457
30005,0.7562481308046023,0.14706347104655498
30006,0.8340137775196783,0.21011912299460916
30007,0.9379188801479554,0.7021864828207912
30008,0.9420539430017408,0.6587095080660177
30009,0.75783416461245,0.5276685280074869
30010,0.8967581248261792,0.4847749857290077
30011,0.9265120099904276,0.5093010412272031
30012,0.628847314032121,0.14396702185853313
30013,0.9511452615089424,0.8996050855956319
30014,0.9428446741942443,0.3607370242002725
30015,0.8860101181027342,0.514424108079482
30016,0.8852910416016827,0.5347466021905382
30017,0.5778655605846008,0.20694222695149403
30018,0.8475665587537475,0.21098829543268988
30019,0.7561254161014934,0.1980732225380834
30020,0.9634265525068834,0.9001747343678747
30021,0.8742712809007245,0.5895867373528657
30022,0.9002654575087746,0.6538377664293079
30023,0.853363852271246,0.3157950936489325
30024,0.8804852566872492,0.3356235840203091
30025,0.9469719407019836,0.8984224719382158
30026,0.7269359538711345,0.43940314871702113
30027,0.8590106177702226,0.9226653545561724
30028,0.9520124392032474,0.6544901682866747
30029,0.8849431174639728,0.845524847911085
30030,0.9410685618977882,0.8409728796353717
30031,0.8806606251318126,0.8346501782526109
30032,0.966656566998587,0.8818642979615853
30033,0.9453904051360902,0.8069527517835526
30034,0.7331522041348242,0.3905668220286266
30035,0.9194307435422411,0.8880078292383188
30036,0.9508960575801924,0.9469208144244916
30037,0.9138003091983177,0.09698335144860216
30038,0.932685410146181,0.720962816424346
30039,0.7271620827862951,0.48309788371815254
30040,0.9593566563476498,0.974139400162919
30041,0.9109378081997261,0.8248937501514452
30042,0.8205904710554291,0.12731886791156224
30043,0.8649894175345707,0.7353811146036433
30044,0.9361373036727633,0.8911535678352782
30045,0.9159499531876495,0.7337930497136613
30046,0.8439130696142008,0.31785070649346187
30047,0.8129278495931698,0.439982391020104
30048,0.9135239483604491,0.9109080512027005
30049,0.9395222315411451,0.059425873194246706
30050,0.6451017688156796,0.07292462679119603
30051,0.9117928590650703,0.9056321710199422
30052,0.8097013621677788,0.39236769578123887
30053,0.9404934138361633,0.734810580159319
30054,0.877460068941692,0.43061887777292995
30055,0.8408333846218583,0.3599557283306611
30056,0.8605566817648169,0.952776921577234
30057,0.9401499080202778,0.8928091697445238
30058,0.18470821950902164,0.44229724582850033
30059,0.8913201415843316,0.8182313880183142
30060,0.8224984899389802,0.6766086613152162
30061,0.9234013373603794,0.13609392869856107
30062,0.9518836093263678,0.1956155503025808
30063,0.9279619835643609,0.8852644269592286
30064,0.9135031480224438,0.04677138627595332
30065,0.8397317022882044,0.5901175518674581
30066,0.8455682780609064,0.7641084214248073
30067,0.9142557112996168,0.20154674076214213
30068,0.6165962793311558,0.7483263145383721
30069,0.9177798846134376,0.8717668923038828
30070,0.9533367597120028,0.7949754292823831
30071,0.1575208270147303,0.11916804161442554
30072,0.95624675947484,0.07514246086039013
30073,0.8991022222508303,0.3138246273758645
30074,0.36459105631868693,0.08461498450849989
30075,0.8882097162556587,0.5265829800409028
30076,0.9350266309891725,0.9449098215943504
30077,0.9143769610370548,0.17714806232207564
30078,0.8791948608619177,0.7756445237697099
30079,0.9114283800496719,0.651347696444826
30080,0.7238812178326558,0.04846961370723362
30081,0.1360934309201857,0.05808748864992067
30082,0.94147005474797,0.1755081498422324
30083,0.8400181978541196,0.657576733686385
30084,0.8190918559835881,0.4903472107427944
30085,0.9248670062369744,0.9212290305502906
30086,0.9052533702755062,0.9194492712060223
30087,0.8733648239854974,0.5141237203330664
30088,0.9170408840359091,0.6943662613467623
30089,0.8806519302937114,0.807698980945409
30090,0.9453405155494566,0.8479829708790384
30091,0.058628801705754297,0.09746985186140213
30092,0.9382177591159956,0.9743934486185072
30093,0.6006373666272348,0.32463921918578414
30094,0.9522609906452552,0.061517129010109875
30095,0.8673490845801825,0.7309849975425786
30096,0.8643716905704447,0.6199247897768313
30097,0.31543742777091804,0.2861482669912221
30098,0.7414445362617371,0.5433275533134703
30099,0.9383297612831459,0.824883506164623
30100,0.9116848557426318,0.8312499361912428
30101,0.8888537862110479,0.9666331338261404
30102,0.8815967543498489,0.6955545633132862
30103,0.9113951821644983,0.622613018424661
30104,0.033319448791340564,0.2528765911727124
30105,0.9267646566183574,0.7304814085506599
30106,0.7018121840066238,0.37482597157215003
30107,0.5582655579826252,0.18933077307452234
30108,0.8874611732247699,0.8227870172857421
30109,0.8762166580719208,0.9729780244047566
30110,0.8383494397529185,0.02997776855020652
30111,0.9045727122964808,0.09972781658017785
30112,0.668573801174687,0.8746700199149523
30113,0.8904266244867439,0.17189292118555585
30114,0.7853032392072027,0.35542622553165637
30115,0.09706759897238422,0.035636762300283197
30116,0.7746316118006323,0.5058817935773435
30117,0.7893202797501655,0.8250118419853123
30118,0.6517364258966514,0.6414814268189518
30119,0.8766368514282407,0.8216570318496791
30120,0.8249205487775702,0.1857626429865691
30121,0.8305052964675045,0.3378671525587555
30122,0.9380297641760184,0.9174491737813885
30123,0.7878751933288967,0.6465660912949935
30124,0.6538117567085528,0.25867152741141214
30125,0.8404088203128126,0.7329887156287457
30126,0.9100421175303612,0.781301186457998
30127,0.6988661166658096,0.5073647990983532
30128,0.6225832220659351,0.23931576464030724
30129,0.8995134951243678,0.10782079430490647
30130,0.8592425910013549,0.5342565395014431
30131,0.9389455624794539,0.3579914365405009
30132,0.9141387926610313,0.944780510861036
30133,0.9340435307748071,0.9142319504416325
30134,0.816117144506977,0.04467141351710286
30135,0.8715516968346999,0.46005132991453157
30136,0.9096365400314022,0.6099816762483962
30137,0.9377607270944194,0.7864655230971873
30138,0.9281315379040304,0.526024984004126
30139,0.7785205801337631,0.2461822350035001
30140,0.8746196470162387,0.940460612289035
30141,0.8826822729794255,0.8059489940429666
30142,0.24989528091111868,0.09555989688964094
30143,0.9470809243406055,0.44505760747921563
30144,0.2796236106200077,0.16632521988304808
30145,0.9477232149329252,0.35418522055486534
30146,0.8967646557904868,0.8386116550865047
30147,0.9082898566670611,0.3800830439111545
30148,0.8392410421258256,0.40274718368571977
30149,0.9417231247894642,0.7965895519227869
30150,0.14761205542320835,0.116327600091343
30151,0.06772524124849717,0.0627899329642041
30152,0.9015981014068748,0.9217648498609871
30153,0.862713729238725,0.0432812614209135
30154,0.8049899693388136,0.03203244734369381
30155,0.3336647346294026,0.3077915093309325
30156,0.9407274332610677,0.35289253686959793
30157,0.6316838053595051,0.7204742452266043
30158,0.5300475572690969,0.12499028693052369
30159,0.7629251456406632,0.7080183609254959
30160,0.650671672074942,0.2544146182073854
30161,0.9370007653027621,0.747639891511419
30162,0.7540246535314786,0.5391154081910481
30163,0.9421141792303824,0.8290155823045814
30164,0.012685346383135798,0.07580592788236057
30165,0.9014270212223088,0.6344967660323853
30166,0.9037351099470062,0.11751077222954089
30167,0.8893726593766477,0.8122642557887061
30168,0.9313504418805835,0.8860451620910418
30169,0.8932379101273983,0.9627472131391133
30170,0.6993512233384137,0.9614206125433097
30171,0.8812264113192128,0.957220796993638
30172,0.224430241491943,0.16439878460797838
30173,0.8413888622763754,0.2066040462185852
30174,0.2758756005486807,0.1545631581868358
30175,0.7855717667233927,0.6927812934663171
30176,0.9135716508875819,0.24009019268272117
30177,0.7961710998393418,0.11545028779635746
30178,0.8480097836046651,0.5758289736355552
30179,0.8790294226066645,0.8382904883256074
30180,0.8471703055892776,0.5
30181,0.9508287565158875,0.12114556718791371
30182,0.13440981833458865,0.08384484571007304
30183,0.21608715609774062,0.10926193874985193
30184,0.8423535325771757,0.5406815073020422
30185,0.8830856428175544,0.3046319223220277
30186,0.9383695878578051,0.46381742914457713
30187,0.9000448355835114,0.46810745793351066
30188,0.33781468977964696,0.09190541780466974
30189,0.9153360059347588,0.9611455879421934
30190,0.9311732875021363,0.8129675234298568
30191,0.6926627416969532,0.5533883110573053
30192,0.9468871923254828,0.5646655444757427
30193,0.8448628260424453,0.6308863074658138
30194,0.9468429036318056,0.8954343192461093
30195,0.8163907161831223,0.431424554608073
30196,0.10566639183195099,0.1477480759368291
30197,0.7154058568884888,0.26057036202147993
30198,0.8463289549052054,0.2711941243341172
30199,0.8544035220609575,0.8404147736776552
30200,0.5538504484380147,0.14815869577383928
30201,0.9614831912017802,0.7726111246194327
30202,0.8888199264696283,0.7487533702112458
30203,0.02763435129743317,0.224848751462463
30204,0.8920166882625506,0.8114231178361693
30205,0.901816813883311,0.9266250008215928
30206,0.7394450744683952,0.6445089587084751
30207,0.38199985808145165,0.12293270129714672
30208,0.8514735873389534,0.6468748201507235
30209,0.8968351802185207,0.8733140239664148
30210,0.9277975488951209,0.16458087046383618
30211,0.8569692299874196,0.9464914754053151
30212,0.9150742863226842,0.47829011033126123
30213,0.802087606055659,0.1140192549579958
30214,0.9259783809051146,0.5462918513195323
30215,0.841282450301588,0.6957582233221107
30216,0.619613615478549,0.3508944114392089
30217,0.1408965049330387,0.12030683801209618
30218,0.9458744606312025,0.9011949982047379
30219,0.9244717815159478,0.3896901732784631
30220,0.9361320012444062,0.031059819603329927
30221,0.8946678365359193,0.7668860483428035
30222,0.8797249954443552,0.9052143223758665
30223,0.3013662600685086,0.16276138710911928
30224,0.9327897599280418,0.6595654564367992
30225,0.9312181724889288,0.974474225468084
30226,0.8897888184446552,0.062453334395117854
30227,0.8252225710050463,0.16224944562463883
30228,0.9518110971907371,0.6893809108026772
30229,0.9446443116995685,0.31175123032407764
30230,0.8758442975006349,0.6005104715751727
30231,0.9246524613315528,0.4398192394282418
30232,0.9387008015503567,0.5430707965131085
30233,0.9138967670583921,0.724281526865054
30234,0.7907656553848069,0.5893480298937227
30235,0.891235443402717,0.6470786210891094
30236,0.7393980818496209,0.13758158681639251
30237,0.9216560192858323,0.23383381311329896
30238,0.8511806370798554,0.688335405164617
30239,0.8560111391330878,0.24635549252363395
30240,0.945157773201473,0.11062560773255732
30241,0.9049152589213121,0.09462176356098753
30242,0.8995789454757975,0.4163577214986617
30243,0.4193647340830506,0.17799285248625618
30244,0.8637247975429799,0.7731119003623189
30245,0.8759687360598915,0.42319175856792657
30246,0.7691690782135254,0.06668957071634483
30247,0.96318342978835,0.6810281863926297
30248,0.609536535230742,0.11181185460042177
30249,0.1834700190085756,0.03841408781137213
30250,0.7760597555950082,0.7466267803606874
30251,0.8552199145085682,0.060529350248567405
30252,0.7594283852771854,0.5307131761826699
30253,0.9396375904646201,0.07808566798918737
30254,0.7866955003482036,0.8864905564106988
30255,0.7496657781320625,0.9629757682196155
30256,0.44435756220830414,0.3041439422919178
30257,0.7739007723599094,0.08541240530994401
30258,0.8691867348379569,0.7832093427768974
30259,0.8859860635266821,0.8743953288087525
30260,0.6372998150462434,0.47415486200295853
30261,0.9429771320377646,0.17937664598528055
30262,0.9049608771637114,0.4104711461661722
30263,0.920690195530378,0.8384529616149092
30264,0.8537155959838503,0.5938125451113262
30265,0.9400765054103871,0.6114822677044653
30266,0.9657560836944938,0.956368096256406
30267,0.9117177972839882,0.9062544737454196
30268,0.8919088760574969,0.7408513755904121
30269,0.9333695569782393,0.06781041956572043
30270,0.7919903229563894,0.14114783495208214
30271,0.8339565176324203,0.13126830148977436
30272,0.9230905226658135,0.7589565541709028
30273,0.6574603304021029,0.8568650648558829
30274,0.7782161199420355,0.3470021366943
30275,0.9225945789208893,0.44893591713119185
30276,0.9299841473795483,0.7301488014993517
30277,0.9589692234251612,0.47008484016523505
30278,0.9533239727905918,0.5079132291748049
30279,0.8167876702544048,0.17303079234949986
30280,0.2616777193603234,0.17020258204196193
30281,0.857183997130716,0.9726391906028993
30282,0.8942430973670144,0.8806151010362048
30283,0.9086723480693522,0.793011533943697
30284,0.9300704426639643,0.7122208337403179
30285,0.9336855569499269,0.24819651302550985
30286,0.846117991938356,0.7933714729837218
30287,0.8823316545449807,0.8389486083610774
30288,0.9019361777208591,0.45778093804519343
30289,0.816469835659686,0.7667297126081533
30290,0.8991018146429394,0.9153866707409901
30291,0.8862723856440122,0.8787633967691485
30292,0.5195122924627239,0.21167040809399673
30293,0.8482752661672288,0.42532666887608017
30294,0.2420851181382498,0.1353853627300292
30295,0.9332098480502806,0.9091383299836295
30296,0.22853392542187514,0.39190819452414494
30297,0.9603687732193446,0.9193573684717898
30298,0.8296036770113819,0.6411789050528851
30299,0.8753335113660986,0.3888329677697503
30300,0.9369426172309201,0.014841699612418019
30301,0.717371799755546,0.5105293222852102
30302,0.917150547814321,0.7198117489612967
30303,0.1064960090061988,0.4106246543833188
30304,0.8941104849184461,0.368529805134934
30305,0.9246704384965113,0.1586759300275215
30306,0.7782809553627659,0.12165445283851066
30307,0.17983533113448533,0.02616661537379997
30308,0.847643800344629,0.32181262374337793
30309,0.8608622391717139,0.11369985204313503
30310,0.45766565802977266,0.14600928538194302
30311,0.8561509398391661,0.9031431245910391
30312,0.8513652465622015,0.14184788330152265
30313,0.8662063500132818,0.5998651294641315
30314,0.9688053115426959,0.9539869867391393
30315,0.960628314916712,0.8570716646002006
30316,0.7644503566592082,0.35882544180138587
30317,0.9553025060749292,0.1421323706719382
30318,0.9008480422056321,0.41453518652886245
30319,0.9138191657431997,0.13862270394800266
